year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,carrier_delay,weather_delay,scheduled_departure_time,actual_departure_time,scheduled_arrival_time,actual_arrival_time,flight_status
2019,12,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",203.0,36.0,14.44,2.46,3.38,2109.0,70.0,02:36,02:53,04:38,04:55,on-time
2019,12,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",97.0,21.0,6.72,1.62,4.72,1077.0,48.0,00:44,01:01,02:11,02:30,on-time
2019,12,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",136.0,27.0,10.35,2.0,7.37,1117.0,108.0,16:53,17:12,18:13,18:32,on-time
2019,12,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",175.0,29.0,11.31,3.92,6.51,576.0,293.0,19:40,19:55,21:06,21:26,on-time
2019,12,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",56.0,11.0,3.39,2.91,2.42,199.0,350.0,04:53,05:11,06:57,07:12,on-time
2019,12,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",61.0,14.0,6.18,1.67,1.2,1103.0,121.0,15:55,16:15,18:07,18:22,on-time
2019,12,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",122.0,27.0,6.28,0.15,9.45,1014.0,3.0,14:31,14:47,16:34,16:49,on-time
2019,12,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",26.0,2.0,1.0,0.0,0.0,30.0,0.0,06:46,07:02,08:12,08:31,on-time
2019,12,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",89.0,21.0,10.25,2.13,3.7,970.0,103.0,09:32,09:50,10:59,11:15,on-time
2019,12,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",175.0,33.0,14.35,1.34,7.78,765.0,759.0,05:29,05:44,07:34,07:49,on-time
2019,12,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",61.0,11.0,3.48,0.0,1.48,250.0,0.0,05:00,05:17,07:05,07:23,on-time
2019,12,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",31.0,11.0,4.0,0.0,2.58,488.0,0.0,11:10,11:27,13:11,13:26,on-time
2019,12,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",2.0,1.0,1.0,0.0,0.0,19.0,0.0,08:51,09:08,10:11,10:27,delayed
2019,12,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",525.0,135.0,57.57,4.5,25.62,4607.0,1003.0,11:32,11:52,13:48,14:05,on-time
2019,12,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",139.0,28.0,7.33,0.97,5.69,339.0,77.0,20:05,20:24,21:44,22:02,on-time
2019,12,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",94.0,10.0,3.21,1.89,1.79,250.0,785.0,19:26,19:46,21:43,21:58,on-time
2019,12,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",54.0,9.0,3.28,0.0,2.31,368.0,0.0,06:18,06:35,07:46,08:05,on-time
2019,12,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",147.0,35.0,10.9,4.78,8.57,1473.0,333.0,19:06,19:23,21:00,21:16,on-time
2019,12,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",11.0,1.0,0.36,0.0,0.64,9.0,0.0,07:00,07:20,09:02,09:22,delayed
2019,12,OO,SkyWest Airlines Inc.,CWA,"Mosinee, WI: Central Wisconsin",2.0,0.0,0.0,0.0,0.0,0.0,0.0,09:46,10:01,11:56,12:12,on-time
2019,12,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31.0,7.0,3.07,1.0,0.0,145.0,94.0,22:36,22:52,00:46,01:04,on-time
2019,12,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",277.0,40.0,9.12,0.0,18.54,650.0,0.0,06:34,06:49,08:47,09:07,on-time
2019,12,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",196.0,34.0,10.61,1.33,8.12,1328.0,74.0,04:31,04:47,05:56,06:14,on-time
2019,12,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",16.0,5.0,2.0,0.0,0.81,64.0,0.0,17:58,18:18,19:48,20:04,on-time
2019,12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4557.0,802.0,198.41,27.16,213.11,35539.0,3932.0,12:01,12:18,13:24,13:43,on-time
2019,12,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1449.0,302.0,69.25,21.0,68.87,10771.0,3960.0,01:05,01:25,03:11,03:28,on-time
2019,12,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",117.0,16.0,4.0,1.29,0.25,240.0,42.0,01:27,01:46,03:28,03:43,on-time
2019,12,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",213.0,46.0,17.69,8.21,8.32,1922.0,1727.0,15:13,15:32,16:36,16:52,on-time
2019,12,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",18.0,3.0,2.0,0.0,0.0,96.0,0.0,04:45,05:04,06:54,07:14,on-time
2019,12,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",270.0,49.0,10.73,1.36,13.22,579.0,97.0,04:48,05:06,06:31,06:47,on-time
2019,12,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3814.0,614.0,124.14,45.01,93.87,17654.0,12655.0,08:40,09:00,10:05,10:23,on-time
2019,12,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53.0,7.0,1.15,0.98,0.99,702.0,128.0,18:29,18:49,19:58,20:18,on-time
2019,12,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",87.0,19.0,6.83,1.0,1.28,1127.0,45.0,22:08,22:26,00:23,00:43,on-time
2019,12,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",61.0,15.0,4.75,0.07,2.86,371.0,2.0,07:37,07:52,09:42,09:57,on-time
2019,12,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",119.0,32.0,7.92,5.91,12.61,594.0,2221.0,17:34,17:52,19:07,19:24,on-time
2019,12,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",58.0,5.0,0.93,0.99,1.08,175.0,752.0,00:35,00:53,02:33,02:53,on-time
2019,12,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",136.0,21.0,7.42,1.56,2.09,469.0,57.0,14:08,14:26,15:31,15:51,on-time
2019,12,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",63.0,10.0,6.75,0.0,0.39,244.0,0.0,05:32,05:49,07:24,07:40,on-time
2019,12,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",79.0,20.0,9.23,2.93,1.25,693.0,270.0,22:59,23:17,00:17,00:35,on-time
2019,12,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",53.0,11.0,3.58,2.93,1.17,509.0,1738.0,15:35,15:55,17:15,17:33,on-time
2019,12,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",466.0,79.0,30.48,4.51,19.33,2424.0,399.0,03:11,03:31,05:25,05:44,on-time
2019,12,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",62.0,14.0,4.74,0.26,3.03,166.0,5.0,15:33,15:49,17:13,17:32,on-time
2019,12,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",31.0,11.0,4.77,0.0,4.08,303.0,0.0,22:40,23:00,00:04,00:24,on-time
2019,12,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",180.0,39.0,16.52,3.95,7.16,2252.0,499.0,00:59,01:16,03:08,03:28,on-time
2019,12,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",763.0,135.0,44.37,4.48,16.96,4357.0,492.0,23:02,23:18,00:37,00:56,on-time
2019,12,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",103.0,20.0,7.93,1.22,2.85,556.0,161.0,05:29,05:46,07:08,07:23,on-time
2019,12,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",131.0,17.0,6.79,0.26,2.52,862.0,5.0,18:55,19:15,21:12,21:31,on-time
2019,12,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",156.0,20.0,6.55,1.0,3.02,635.0,144.0,23:10,23:30,01:29,01:47,on-time
2019,12,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",34.0,10.0,3.99,0.0,1.6,194.0,0.0,08:17,08:37,09:57,10:17,on-time
2019,12,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",243.0,53.0,18.08,2.74,14.43,1684.0,157.0,14:05,14:22,15:38,15:53,on-time
2019,12,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",71.0,9.0,1.03,1.0,0.91,38.0,26.0,19:35,19:51,21:03,21:20,on-time
2019,12,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",394.0,81.0,28.44,6.25,14.55,3627.0,2037.0,03:16,03:32,05:15,05:31,on-time
2019,12,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",81.0,13.0,7.75,0.0,0.48,788.0,0.0,08:24,08:41,09:57,10:15,on-time
2019,12,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",264.0,40.0,10.56,2.7,2.6,1002.0,216.0,07:43,08:02,09:48,10:06,on-time
2019,12,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",174.0,35.0,7.02,4.17,9.57,452.0,1873.0,22:42,22:59,00:29,00:48,on-time
2019,12,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",263.0,52.0,18.96,3.86,11.45,1174.0,919.0,04:24,04:43,06:20,06:35,on-time
2019,12,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",33.0,9.0,3.38,0.0,0.98,137.0,0.0,14:14,14:33,15:56,16:13,on-time
2019,12,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",146.0,35.0,10.78,2.98,11.9,1735.0,560.0,07:38,07:55,09:03,09:19,on-time
2019,12,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",2.0,0.0,0.0,0.0,0.0,0.0,0.0,22:15,22:32,23:52,00:09,on-time
2019,12,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",259.0,57.0,23.29,5.29,13.49,1621.0,265.0,03:05,03:24,04:42,05:01,on-time
2019,12,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",2.0,1.0,0.45,0.0,0.11,80.0,0.0,01:37,01:53,03:02,03:22,delayed
2019,12,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",54.0,12.0,3.24,0.38,4.45,179.0,15.0,01:36,01:54,03:51,04:06,on-time
2019,12,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",146.0,15.0,8.12,0.02,3.08,1132.0,3.0,02:24,02:40,03:57,04:14,on-time
2019,12,OO,SkyWest Airlines Inc.,GTR,"Columbus, MS: Golden Triangle Regional",107.0,15.0,5.16,1.0,0.4,605.0,19.0,21:28,21:45,23:38,23:58,on-time
2019,12,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",53.0,10.0,6.27,0.0,2.15,453.0,0.0,00:37,00:56,02:27,02:42,on-time
2019,12,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54.0,5.0,1.34,0.0,3.02,133.0,0.0,09:15,09:33,11:23,11:38,on-time
2019,12,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",115.0,11.0,4.38,1.89,0.07,511.0,98.0,05:56,06:14,08:14,08:31,on-time
2019,12,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",86.0,23.0,7.37,1.0,3.15,1512.0,27.0,05:04,05:21,07:04,07:20,on-time
2019,12,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",5.0,0.0,0.0,0.0,0.0,0.0,0.0,04:31,04:48,06:10,06:27,on-time
2019,12,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",170.0,34.0,11.44,1.87,9.63,565.0,87.0,21:04,21:21,22:45,23:00,on-time
2019,12,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",84.0,17.0,11.54,0.0,1.33,1103.0,0.0,20:43,21:00,22:49,23:07,on-time
2019,12,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",108.0,12.0,2.19,0.0,3.26,346.0,0.0,19:53,20:11,21:32,21:49,on-time
2019,12,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",392.0,69.0,20.05,3.83,11.23,2612.0,382.0,05:29,05:44,07:34,07:53,on-time
2019,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1324.0,262.0,64.53,8.92,73.02,7793.0,1679.0,18:59,19:17,21:00,21:20,on-time
2019,12,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",177.0,40.0,16.11,0.01,13.49,2164.0,1.0,09:30,09:47,10:51,11:07,on-time
2019,12,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",129.0,22.0,10.43,2.42,1.81,622.0,69.0,13:53,14:10,15:47,16:07,on-time
2019,12,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",97.0,15.0,6.9,0.85,2.4,982.0,39.0,00:14,00:33,02:22,02:39,on-time
2019,12,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58.0,8.0,3.99,0.63,0.2,942.0,22.0,00:42,00:59,02:15,02:35,on-time
2019,12,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",203.0,50.0,15.48,1.24,16.74,876.0,59.0,08:56,09:14,10:49,11:05,on-time
2019,12,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",52.0,6.0,0.16,0.0,1.84,5.0,0.0,11:05,11:23,12:58,13:17,on-time
2019,12,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",84.0,19.0,6.6,3.11,0.51,634.0,510.0,22:15,22:35,23:46,00:01,on-time
2019,12,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",128.0,25.0,9.17,0.03,7.6,381.0,6.0,03:40,03:56,05:05,05:25,on-time
2019,12,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",60.0,19.0,8.18,0.82,4.27,692.0,79.0,16:13,16:33,18:16,18:32,on-time
2019,12,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",10.0,2.0,1.0,0.0,1.0,96.0,0.0,19:47,20:06,22:01,22:16,on-time
2019,12,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",58.0,21.0,7.41,1.55,4.57,982.0,775.0,17:19,17:35,19:07,19:24,on-time
2019,12,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84.0,15.0,4.01,2.99,4.5,1263.0,950.0,16:05,16:24,17:50,18:06,on-time
2019,12,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",55.0,11.0,3.77,1.0,1.07,1046.0,137.0,22:28,22:46,00:23,00:41,on-time
2019,12,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.0,4.0,2.01,0.0,0.0,69.0,0.0,19:05,19:21,21:20,21:38,on-time
2019,12,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",254.0,50.0,11.07,4.01,7.72,1498.0,352.0,21:22,21:39,23:14,23:34,on-time
2019,12,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",59.0,7.0,1.0,2.74,0.84,123.0,311.0,23:53,00:13,02:00,02:15,on-time
2019,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3053.0,606.0,129.63,15.12,189.96,23524.0,1958.0,04:57,05:16,06:55,07:13,on-time
2019,12,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",68.0,5.0,1.7,0.0,1.48,167.0,0.0,18:04,18:24,19:52,20:11,on-time
2019,12,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53.0,9.0,6.16,0.0,0.62,1128.0,0.0,03:52,04:10,05:23,05:41,on-time
2019,12,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",54.0,4.0,2.0,0.0,0.36,152.0,0.0,23:45,00:02,01:21,01:41,on-time
2019,12,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",102.0,18.0,4.38,3.08,0.92,793.0,292.0,19:26,19:42,21:28,21:47,on-time
2019,12,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",12.0,5.0,1.01,0.0,0.08,79.0,0.0,07:28,07:43,09:28,09:46,on-time
2019,12,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",316.0,93.0,9.97,9.41,42.87,1412.0,939.0,01:41,01:59,03:19,03:35,on-time
2019,12,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",208.0,25.0,8.52,2.62,5.08,454.0,660.0,17:16,17:31,19:24,19:41,on-time
2019,12,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",117.0,26.0,8.37,0.76,5.49,658.0,20.0,23:25,23:40,01:11,01:31,on-time
2019,12,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",142.0,31.0,9.12,0.77,8.25,498.0,200.0,13:17,13:36,14:42,14:58,on-time
2019,12,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",52.0,5.0,1.69,0.0,0.64,745.0,0.0,19:03,19:22,20:28,20:46,on-time
2019,12,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",127.0,22.0,7.11,1.68,4.25,444.0,899.0,14:01,14:16,15:28,15:46,on-time
2019,12,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",53.0,13.0,7.48,2.0,0.92,518.0,178.0,01:10,01:28,02:30,02:45,on-time
2019,12,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",91.0,10.0,5.67,1.0,0.57,373.0,16.0,12:06,12:24,13:30,13:45,on-time
2019,12,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",68.0,12.0,5.26,0.0,2.75,388.0,0.0,16:29,16:47,18:36,18:52,on-time
2019,12,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",159.0,40.0,22.2,3.11,11.11,2099.0,647.0,05:58,06:18,07:49,08:06,on-time
2019,12,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",264.0,53.0,20.26,3.09,7.82,1381.0,227.0,17:58,18:17,19:37,19:52,on-time
2019,12,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",75.0,25.0,7.56,1.97,7.64,368.0,163.0,00:56,01:12,03:10,03:27,on-time
2019,12,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",277.0,56.0,18.83,4.13,14.48,1456.0,585.0,09:33,09:49,11:00,11:15,on-time
2019,12,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",62.0,18.0,8.54,1.0,1.39,2461.0,60.0,18:46,19:03,20:46,21:05,on-time
2019,12,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",139.0,31.0,10.64,0.57,5.75,799.0,61.0,12:15,12:31,13:57,14:14,on-time
2019,12,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",15.0,5.0,0.09,0.0,0.21,10.0,0.0,16:32,16:51,18:39,18:58,on-time
2019,12,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",388.0,69.0,24.38,4.63,8.07,1582.0,1036.0,06:52,07:12,08:50,09:09,on-time
2019,12,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",220.0,31.0,9.01,3.43,2.61,349.0,582.0,20:39,20:55,22:34,22:49,on-time
2019,12,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",53.0,5.0,0.97,1.0,0.27,106.0,52.0,02:15,02:35,04:22,04:37,on-time
2019,12,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",47.0,11.0,3.95,0.0,5.05,370.0,0.0,21:38,21:56,23:27,23:43,on-time
2019,12,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",426.0,90.0,28.53,3.1,18.71,2256.0,1039.0,07:54,08:12,09:14,09:34,on-time
2019,12,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",61.0,19.0,4.37,0.0,4.6,755.0,0.0,22:10,22:30,00:13,00:33,on-time
2019,12,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",123.0,25.0,6.96,0.73,2.59,573.0,90.0,10:50,11:08,12:48,13:05,on-time
2019,12,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",125.0,17.0,4.98,1.35,3.62,1463.0,172.0,17:02,17:18,18:40,18:55,on-time
2019,12,OO,SkyWest Airlines Inc.,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",57.0,11.0,6.71,0.0,0.1,1024.0,0.0,14:38,14:55,16:20,16:38,on-time
2019,12,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",100.0,17.0,7.53,3.84,1.55,1156.0,301.0,19:37,19:55,21:20,21:40,on-time
2019,12,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",167.0,24.0,7.32,2.54,5.89,629.0,1329.0,12:41,12:59,14:22,14:37,on-time
2019,12,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",86.0,19.0,7.12,5.01,1.93,2169.0,2126.0,21:27,21:47,23:35,23:50,on-time
2019,12,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",226.0,60.0,18.47,1.0,5.36,1792.0,227.0,14:12,14:28,15:34,15:51,on-time
2019,12,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",349.0,69.0,29.87,3.67,13.97,2821.0,336.0,02:50,03:05,04:27,04:44,on-time
2019,12,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",108.0,20.0,6.72,3.01,4.4,308.0,453.0,18:57,19:13,20:49,21:07,on-time
2019,12,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3520.0,623.0,123.78,66.3,128.18,24080.0,14219.0,08:49,09:04,10:37,10:52,on-time
2019,12,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",2.0,2.0,0.19,0.0,0.0,8.0,0.0,12:57,13:12,14:43,14:59,on-time
2019,12,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",55.0,16.0,7.59,1.0,1.56,688.0,20.0,19:01,19:20,20:26,20:46,on-time
2019,12,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",95.0,11.0,0.57,0.48,3.97,16.0,13.0,08:31,08:46,10:38,10:54,on-time
2019,12,OO,SkyWest Airlines Inc.,OGS,"Ogdensburg, NY: Ogdensburg International",53.0,10.0,6.72,0.0,0.58,503.0,0.0,11:44,11:59,13:17,13:35,on-time
2019,12,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",433.0,98.0,29.36,5.09,20.26,2529.0,1247.0,19:58,20:17,21:34,21:51,on-time
2019,12,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",500.0,86.0,26.83,4.81,23.02,3373.0,439.0,10:44,11:04,12:45,13:03,on-time
2019,12,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",222.0,56.0,13.08,4.0,6.08,1475.0,295.0,14:59,15:15,17:11,17:28,on-time
2019,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5416.0,1214.0,233.58,36.45,399.91,50933.0,8980.0,19:01,19:19,21:13,21:33,on-time
2019,12,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",126.0,16.0,5.42,0.18,2.8,127.0,28.0,19:46,20:02,21:51,22:11,on-time
2019,12,OO,SkyWest Airlines Inc.,ORH,"Worcester, MA: Worcester Regional",28.0,8.0,4.0,0.0,1.03,539.0,0.0,15:22,15:38,16:56,17:16,on-time
2019,12,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",26.0,9.0,1.84,0.0,0.32,198.0,0.0,07:43,08:03,09:20,09:35,on-time
2019,12,OO,SkyWest Airlines Inc.,PAE,"Everett, WA: Snohomish County",180.0,45.0,11.36,1.0,14.61,1439.0,52.0,02:59,03:18,05:10,05:29,on-time
2019,12,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",66.0,20.0,8.46,0.0,2.44,2028.0,0.0,00:47,01:05,02:57,03:16,on-time
2019,12,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",53.0,8.0,1.97,0.0,2.04,1012.0,0.0,19:29,19:45,21:38,21:55,on-time
2019,12,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",939.0,118.0,29.32,3.27,39.48,2008.0,396.0,04:56,05:11,07:00,07:20,on-time
2019,12,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",21.0,3.0,0.91,0.0,0.32,49.0,0.0,23:30,23:45,01:44,02:02,on-time
2019,12,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1167.0,172.0,33.86,4.63,44.62,4442.0,1138.0,04:21,04:40,06:38,06:53,on-time
2019,12,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",107.0,16.0,7.97,0.0,4.03,1569.0,0.0,04:42,05:02,06:32,06:50,on-time
